,age,job,marital,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
35934,55,5,0,0,481,1,0,8,8,147,2,298,3,0
35935,41,1,1,0,752,0,1,8,8,86,4,999,0,0
35936,39,8,1,0,0,1,0,8,8,503,1,999,0,0
35937,41,5,1,0,41,1,0,8,8,177,2,364,6,0
35938,48,1,1,0,257,1,0,8,8,186,4,358,11,0
35939,52,2,1,0,1705,0,0,8,8,334,3,999,0,0
35940,31,8,1,0,0,1,0,8,8,274,2,999,0,0
35941,53,1,1,0,4493,0,0,8,8,286,2,168,3,0
35942,38,1,1,0,981,1,1,8,8,134,2,999,0,0
35943,36,10,0,0,515,1,1,8,8,104,4,252,3,0
35944,39,8,1,0,-762,1,1,8,8,40,6,343,2,0
35945,43,7,1,0,56,1,0,8,8,612,3,999,0,0
35946,50,5,1,0,-470,1,0,8,8,506,2,170,3,0
35947,56,2,2,0,39,1,0,8,8,191,2,347,5,0
35948,31,4,2,0,49,1,0,8,8,187,3,360,2,0
35949,41,10,1,0,2576,1,1,8,8,296,5,361,11,0
35950,31,8,1,0,11,1,0,8,8,174,2,999,0,0
35951,52,2,1,0,863,0,0,8,8,224,2,170,3,0
35952,48,10,1,0,443,1,0,8,8,235,2,999,0,0
35953,45,5,0,0,2237,1,0,8,8,128,3,322,2,0
35954,42,1,1,0,3104,0,0,8,8,144,2,999,0,0
35955,40,2,1,0,498,1,0,8,8,55,2,298,4,0
35956,59,6,1,0,148,1,1,8,8,685,2,366,1,1
35957,47,6,1,0,1374,0,1,8,8,479,2,359,3,1
35958,34,10,1,0,116,0,0,8,8,413,2,999,0,0
35959,24,8,2,0,281,1,0,8,8,211,2,337,3,0
35960,51,5,1,0,257,1,0,8,8,129,2,999,0,0
35961,38,5,0,0,637,1,0,8,8,295,2,343,1,0
35962,28,2,2,0,16,1,0,8,8,217,7,999,0,0
35963,43,2,1,0,490,1,0,8,8,216,2,368,2,0
35964,36,10,1,0,23,1,0,8,8,152,2,347,1,0
35965,35,9,1,0,387,1,0,8,8,1024,3,347,3,1
35966,34,2,1,0,174,1,0,8,8,405,3,999,0,0
35967,30,2,1,0,23,1,0,8,8,129,2,359,4,0
35968,42,5,1,0,-556,1,1,8,8,682,3,347,3,1
35969,40,8,1,0,170,1,1,8,8,361,3,999,0,0
35970,51,2,1,0,1022,1,0,8,8,311,3,999,0,0
35971,50,8,0,0,81,0,0,8,8,746,2,999,0,0
35972,37,8,2,0,393,1,0,8,8,348,4,350,2,0
35973,39,1,1,0,0,1,0,8,8,283,3,296,5,0
35974,36,2,1,0,0,1,0,8,8,108,2,367,2,0
35975,38,2,1,0,0,1,0,8,8,583,2,999,0,0
35976,32,2,1,0,95,1,0,8,8,265,4,337,2,0
35977,34,1,1,0,471,1,0,8,8,146,3,340,2,0
35978,43,2,1,0,60,0,0,8,8,487,2,367,2,0
35979,40,7,1,0,1270,1,0,8,8,1049,2,999,0,0
35980,52,5,2,0,824,0,0,8,8,466,1,354,2,0
35981,34,7,2,0,366,1,0,8,8,348,4,999,0,0
35982,36,2,1,0,153,1,0,8,8,263,1,171,2,0
35983,38,2,1,0,395,1,0,8,8,83,1,367,2,0
35984,44,10,2,0,140,1,0,8,8,324,2,268,2,0
35985,48,2,1,0,1778,1,0,8,8,267,3,999,0,0
35986,39,8,1,0,324,1,0,8,8,340,2,312,4,0
35987,41,2,1,0,211,1,0,8,8,546,3,368,4,0
35988,44,10,0,0,177,1,0,8,8,364,1,365,3,0
35989,55,2,1,0,1569,1,0,8,8,156,4,999,0,0
35990,42,5,1,0,3018,1,0,8,8,288,3,172,2,0
35991,34,8,1,0,-85,1,0,8,8,129,4,999,0,0
35992,26,1,1,0,354,1,0,8,8,282,5,347,5,0
35993,36,10,1,0,-355,1,0,8,8,89,1,999,0,0
35994,36,11,1,0,771,1,0,8,8,152,1,999,0,0
35995,36,2,1,0,55,1,0,8,8,323,1,999,0,0
35996,54,2,1,0,428,1,0,8,8,311,1,999,0,0
35997,50,2,2,0,496,1,0,8,8,108,1,999,0,0
35998,49,6,1,0,993,1,1,8,8,199,1,301,2,0
35999,33,2,1,0,139,1,0,8,8,548,1,999,0,0
36000,39,2,1,0,-405,1,0,8,8,177,1,999,0,0
36001,29,5,2,0,572,1,0,8,8,72,6,181,1,0
36002,34,2,1,0,3,1,0,8,8,26,1,999,0,0
36003,51,8,1,0,314,1,1,8,8,713,3,999,0,0
36004,38,2,1,0,1597,0,0,8,8,15,1,999,0,0
36005,38,7,2,0,1612,1,0,8,8,423,1,999,0,1
36006,34,1,0,0,140,1,0,8,8,81,2,365,1,0
36007,42,8,1,0,714,1,1,8,8,211,1,358,5,0
36008,42,1,0,0,256,0,0,8,8,322,1,323,1,0
36009,37,5,2,0,105,1,0,8,8,349,1,999,0,0
36010,30,2,1,0,514,1,0,11,8,102,3,999,0,0
36011,45,6,0,0,187,1,0,11,8,82,2,999,0,0
36012,43,7,1,1,310,1,0,11,8,84,7,999,0,0
36013,56,5,1,1,-255,1,0,11,8,9,5,999,0,0
36014,57,5,1,0,657,1,0,11,8,20,5,999,0,0
36015,38,10,1,0,1333,1,0,11,8,21,5,346,6,0
36016,46,1,0,0,1807,1,0,11,8,62,3,339,2,0
36017,29,2,1,0,37,1,0,11,8,138,3,353,1,0
36018,36,10,1,0,432,1,0,11,8,61,3,255,2,0
36019,46,2,1,0,0,1,0,11,8,30,4,304,2,0
36020,34,10,2,0,664,1,1,11,8,88,2,343,2,0
36021,45,10,1,0,1412,1,0,11,8,764,4,999,0,0
36022,36,2,2,0,661,1,0,11,8,14,8,999,0,0
36023,43,3,1,0,1318,1,1,11,8,10,8,999,0,0
36024,55,5,1,0,1402,1,0,11,8,125,2,175,1,0
36025,27,2,2,0,68,1,1,11,8,50,5,999,0,0
36026,43,2,1,0,704,1,0,11,8,28,2,306,1,0
36027,34,5,1,0,1288,1,0,11,8,15,8,270,7,0
36028,36,8,0,0,223,1,1,11,8,80,1,999,0,0
36029,57,7,1,0,-34,1,1,11,8,108,6,371,2,0
36030,30,8,1,0,52,1,1,11,8,295,1,999,0,0
36031,37,2,1,0,240,1,0,11,8,259,1,370,2,0
36032,40,2,1,0,0,1,0,11,8,54,1,999,0,0
36033,41,7,1,0,355,1,0,11,8,573,1,28,4,0
36034,57,3,0,1,25,1,0,11,8,652,1,370,4,0
36035,53,5,1,0,72,1,1,11,8,22,1,999,0,0
36036,60,1,1,0,-396,1,0,11,8,443,1,350,1,0
36037,44,1,0,0,738,1,0,11,8,55,1,171,8,0
36038,50,6,1,0,4,1,1,11,8,67,1,999,0,0
36039,34,2,1,0,518,1,0,11,8,206,1,999,0,0
36040,45,2,1,0,0,1,0,11,8,64,1,362,7,0
36041,39,1,0,0,141,1,1,11,8,249,1,999,0,0
36042,57,1,2,0,7400,1,0,11,8,485,2,999,0,0
36043,33,2,1,0,62,1,0,11,8,26,1,999,0,0
36044,36,1,1,0,0,1,1,11,8,94,1,999,0,0
36045,54,3,1,0,943,1,1,11,8,194,1,340,2,0
36046,50,2,1,0,2419,1,0,11,8,309,1,342,3,0
36047,41,2,1,0,-217,1,0,11,8,313,1,349,3,0
36048,40,7,1,0,0,1,0,11,8,657,1,999,0,1
36049,47,2,1,0,2548,1,0,11,8,577,1,368,1,0
36050,45,2,1,0,-104,1,0,11,8,33,12,999,0,0
36051,49,8,0,0,579,1,0,11,8,158,1,999,0,0
36052,43,2,1,0,-423,1,1,11,8,457,1,999,0,0
36053,38,8,1,0,741,1,0,11,8,363,1,343,2,0
36054,34,3,1,0,0,1,0,11,8,547,1,999,0,0
36055,40,2,1,0,6767,1,0,11,8,431,1,172,2,0
36056,38,2,1,0,625,1,1,11,8,210,1,999,0,0
36057,47,10,1,0,-59,1,1,11,8,502,1,343,2,0
36058,42,10,1,0,162,1,0,11,8,139,1,999,0,0
36059,43,8,1,0,6346,1,0,11,8,57,1,999,0,0
36060,34,8,0,0,1826,1,0,11,8,212,1,999,0,0
36061,35,5,2,0,356,1,0,11,8,7,5,171,12,0
36062,44,2,1,0,130,1,1,11,8,528,1,999,0,0
36063,32,5,1,0,859,1,1,11,8,195,5,172,11,0
36064,38,2,1,0,97,1,0,11,8,169,2,999,0,0
36065,36,7,1,0,14,1,1,11,8,210,1,999,0,0
36066,36,10,1,0,483,1,0,11,8,179,1,304,2,0
36067,50,1,1,0,284,1,0,11,8,106,1,278,3,0
36068,44,1,2,0,985,1,1,11,8,9,7,325,19,0
36069,49,5,2,0,1350,1,1,11,8,716,1,999,0,0
36070,40,8,1,0,1185,1,0,11,8,94,1,999,0,0
36071,31,2,2,0,5547,1,0,11,8,73,1,999,0,0
36072,43,5,0,0,221,1,0,11,8,313,1,369,2,0
36073,35,10,0,0,4515,1,0,11,8,66,3,173,2,0
36074,36,5,0,0,803,1,0,11,8,143,4,999,0,0
36075,45,2,1,0,746,1,0,11,8,261,1,999,0,0
36076,37,2,2,0,9306,1,0,11,8,603,1,999,0,0
36077,36,8,2,0,198,1,0,11,8,496,1,999,0,0
36078,52,4,0,0,131,1,1,11,8,87,1,999,0,0
36079,37,2,1,0,0,0,0,11,8,108,2,306,1,0
36080,36,2,0,0,666,1,0,11,8,285,1,999,0,0
36081,38,2,0,0,0,1,0,11,8,580,1,173,1,0
36082,32,10,2,0,1094,1,0,11,8,207,7,999,0,0
36083,39,3,2,0,243,0,1,11,8,128,3,371,1,0
36084,40,10,2,0,281,1,0,11,8,7,11,360,2,0
36085,35,5,0,0,434,1,0,11,8,277,1,271,2,0
36086,45,2,1,0,1265,1,0,11,8,40,8,299,1,0
36087,41,1,2,0,-109,1,1,11,8,1038,1,370,1,1
36088,38,6,1,0,304,0,0,11,8,94,1,350,5,0
36089,54,5,1,0,7249,1,1,11,8,346,1,96,3,0
36090,39,1,2,0,0,1,0,11,8,62,1,999,0,0
36091,41,2,1,0,236,1,0,11,8,65,1,356,2,0
36092,54,3,1,1,401,1,0,11,8,341,1,999,0,0
36093,29,2,1,0,228,1,0,11,8,12,8,342,9,0
36094,33,2,1,0,7,1,0,11,8,32,5,999,0,0
36095,39,8,1,0,-404,1,0,11,8,344,1,999,0,0
36096,29,1,2,0,200,1,0,11,8,195,1,357,1,0
36097,49,1,0,0,-212,1,1,11,8,469,1,350,1,0
36098,29,10,0,0,477,1,1,11,8,58,1,305,1,0
36099,36,5,1,0,269,1,0,11,8,155,2,999,0,0
36100,36,3,2,0,866,1,0,11,8,629,1,173,1,1
36101,31,10,2,0,550,1,1,11,8,243,1,999,0,0
36102,31,7,1,1,147,1,0,11,8,12,5,999,0,0
36103,37,2,0,0,511,1,0,11,8,42,1,999,0,0
36104,34,10,1,0,1075,1,0,11,8,460,1,999,0,0
36105,47,1,1,0,298,1,0,11,8,183,1,999,0,0
36106,38,2,0,0,158,1,0,11,8,242,1,999,0,0
36107,39,5,1,0,0,1,0,11,8,112,1,999,0,0
36108,35,9,2,0,873,1,0,11,8,197,1,277,2,0
36109,30,9,2,0,948,1,0,11,8,150,1,370,2,0
36110,43,5,0,0,580,1,0,11,8,1514,1,284,2,1
36111,28,10,2,0,389,1,0,11,8,15,7,999,0,0
36112,38,1,1,0,1,1,0,11,8,63,7,999,0,0
36113,46,2,1,0,101,1,0,11,8,422,1,364,5,0
36114,32,10,1,0,367,1,0,11,8,214,2,276,3,0
36115,46,2,1,0,-339,1,1,11,8,182,2,999,0,0
36116,37,8,1,0,217,1,0,11,8,152,1,999,0,0
36117,40,4,1,0,4904,1,0,11,8,248,1,356,1,0
36118,42,8,1,0,174,1,0,11,8,67,1,999,0,0
36119,39,1,1,0,3047,1,0,11,8,279,1,370,2,0
36120,55,5,1,0,719,1,0,11,8,221,6,284,29,0
36121,41,8,1,0,572,1,0,11,8,188,1,999,0,0
36122,36,2,1,0,-461,0,0,11,8,254,2,353,1,0
36123,42,2,1,0,4900,1,0,11,8,231,1,284,2,0
36124,36,8,1,0,1253,1,0,11,8,135,2,999,0,0
36125,36,5,2,0,3875,1,0,11,8,212,1,999,0,0
36126,31,8,2,0,166,1,0,11,8,227,1,999,0,0
36127,47,10,0,0,442,1,0,11,8,85,1,999,0,0
36128,33,8,1,0,4789,1,1,11,8,220,1,339,4,0
36129,42,1,1,0,-396,1,0,11,8,80,1,308,4,0
36130,45,5,0,0,839,1,0,11,8,340,1,264,4,0
36131,37,1,0,0,295,1,1,11,8,202,3,265,2,0
36132,49,2,1,0,6215,1,0,11,8,549,1,999,0,0
36133,44,5,1,0,-8,1,0,11,8,472,1,356,2,0
36134,51,1,2,0,726,1,0,11,8,409,1,14,8,0
36135,31,2,1,0,457,1,0,11,8,236,1,999,0,0
36136,32,2,1,0,-94,1,1,11,8,308,1,999,0,0
36137,42,2,1,0,659,1,0,11,8,91,1,999,0,0
36138,41,10,1,0,-312,1,0,11,8,90,1,348,1,0
36139,60,8,0,0,1608,1,0,11,8,186,1,999,0,0
36140,59,8,1,0,33,1,0,11,8,138,1,999,0,0
36141,41,1,2,0,419,1,0,11,8,442,1,370,3,0
36142,43,8,0,0,-291,1,0,11,8,277,1,301,2,0
36143,57,2,0,0,311,1,0,11,8,200,2,999,0,0
36144,35,8,1,0,240,1,1,11,8,161,2,999,0,0
36145,55,1,1,0,59,1,0,11,8,51,1,305,1,0
36146,29,2,2,0,9,1,0,11,8,262,3,999,0,0
36147,30,2,0,0,2597,1,0,11,8,49,1,349,3,0
36148,39,10,2,0,283,1,0,11,8,369,2,350,1,0
36149,44,5,1,0,13054,1,0,11,8,471,2,174,12,0
36150,36,7,1,0,0,1,0,11,8,198,1,999,0,0
36151,49,2,1,0,3652,1,1,11,8,568,1,285,2,0
36152,29,2,1,0,0,1,0,11,8,116,6,999,0,0
36153,31,10,2,0,0,1,0,11,8,163,1,370,1,0
36154,33,1,1,0,177,1,0,11,8,100,1,999,0,0
36155,51,2,1,0,3370,1,0,11,8,59,1,999,0,0
36156,30,5,0,1,-1105,1,0,11,8,686,1,999,0,0
36157,55,8,1,0,761,1,0,11,8,28,1,999,0,0
36158,33,4,1,0,826,1,0,11,8,256,1,999,0,0
36159,43,8,2,0,518,1,0,11,8,295,1,370,1,0
36160,40,2,2,0,0,1,1,11,8,114,2,999,0,0
36161,24,8,1,0,4500,1,0,11,8,733,2,999,0,1
36162,47,2,1,0,71,1,0,11,8,170,1,370,1,0
36163,30,7,2,0,137,1,0,11,8,214,1,999,0,0
36164,54,10,0,0,1252,1,0,11,8,101,1,350,1,0
36165,40,5,1,0,-17,1,1,11,8,474,1,256,1,1
36166,45,2,1,0,-72,1,0,11,8,306,1,999,0,0
36167,41,7,2,0,428,1,0,11,8,106,1,999,0,0
36168,35,2,2,0,41,1,0,11,8,14,5,999,0,0
36169,40,2,1,0,1844,1,0,11,8,231,1,999,0,0
36170,40,2,1,0,98,1,0,11,8,240,2,343,5,0
36171,49,2,0,0,24,1,0,11,8,701,1,362,1,1
36172,33,2,1,0,358,0,0,11,8,231,1,350,1,0
36173,40,8,1,0,-192,1,0,11,8,666,1,999,0,1
36174,31,9,1,0,0,0,0,11,8,247,2,367,4,0
36175,23,9,2,0,2412,1,0,11,8,239,5,367,2,0
36176,41,11,2,0,169,1,0,11,8,712,1,999,0,0
36177,35,8,1,0,2048,1,0,11,8,219,1,173,2,0
36178,48,8,0,0,457,1,0,11,8,199,1,326,5,0
36179,31,8,1,0,2423,1,1,11,8,88,3,362,1,0
36180,56,10,1,0,150,1,1,11,8,102,6,349,1,0
36181,34,2,1,0,-10,1,0,11,8,216,1,370,1,0
36182,55,6,0,0,13,1,0,11,8,190,1,300,2,0
36183,46,3,1,0,5130,1,1,11,8,181,1,999,0,0
36184,44,2,2,0,-210,1,0,11,8,73,4,999,0,0
36185,43,2,0,0,898,1,0,11,8,405,1,174,3,0
36186,40,1,2,0,208,1,1,11,8,204,2,999,0,0
36187,40,10,2,0,374,1,1,11,8,274,1,999,0,0
36188,39,8,0,0,-288,1,0,11,8,227,1,999,0,0
36189,31,1,2,0,78,1,0,11,8,360,1,370,1,0
36190,34,10,1,0,1611,1,0,11,8,490,2,999,0,0
36191,41,8,1,0,88,1,0,11,8,105,1,336,2,0
36192,42,10,2,0,-853,1,0,11,8,189,1,999,0,0
36193,49,2,1,0,100,1,0,11,8,143,2,347,1,0
36194,32,11,1,0,314,1,0,11,8,18,6,172,10,0
36195,55,2,1,0,2059,1,0,11,8,149,1,259,4,0
36196,37,8,1,0,321,1,0,11,8,222,2,300,2,0
36197,52,8,0,0,43,1,1,11,8,131,2,999,0,0
36198,38,1,2,0,3049,1,1,11,8,225,1,347,1,0
36199,50,2,1,0,372,1,0,11,8,21,1,999,0,0
36200,44,8,0,0,0,1,0,11,8,151,2,370,2,0
36201,27,8,2,0,536,1,0,11,8,105,3,999,0,0
36202,45,1,1,0,542,0,0,11,8,8,5,350,3,0
36203,58,1,0,0,3058,1,0,11,8,114,1,368,1,0
36204,40,10,2,0,3,1,1,11,8,154,1,305,9,0
36205,51,2,0,0,602,1,0,11,8,347,1,284,2,0
36206,51,5,2,1,-55,1,0,11,8,281,2,266,6,0
36207,37,2,2,0,275,1,0,11,8,103,1,367,1,0
36208,35,1,1,0,189,1,0,11,8,95,1,999,0,0
36209,39,2,1,0,1403,0,0,11,8,214,8,326,2,0
36210,43,8,2,0,553,0,0,11,8,323,1,999,0,0
36211,48,2,1,0,1080,1,0,11,8,197,2,999,0,0
36212,42,5,1,0,1042,1,0,11,8,465,1,364,3,0
36213,41,2,1,0,1219,1,0,11,8,628,1,999,0,0
36214,28,8,2,0,117,1,0,11,8,133,1,999,0,0
36215,38,5,2,0,493,1,0,11,8,553,1,367,7,0
36216,29,10,2,0,452,1,0,11,8,59,1,999,0,0
36217,41,7,1,0,28,1,0,11,8,49,1,999,0,0
36218,37,5,1,0,2366,1,0,11,8,721,1,999,0,0
36219,41,2,1,0,306,1,0,11,8,86,1,369,2,0
36220,29,5,1,0,340,1,0,11,8,21,6,999,0,0
36221,34,2,1,0,1756,1,1,11,8,58,1,999,0,0
36222,48,1,0,0,1282,1,0,11,8,123,2,343,2,0
36223,43,8,1,0,-416,1,1,11,8,114,1,301,3,0
36224,41,2,1,0,595,1,0,11,8,54,1,999,0,0
36225,40,5,1,0,0,0,0,11,8,41,1,999,0,0
36226,39,8,2,0,322,1,0,11,8,35,1,350,1,0
36227,33,4,1,0,451,1,0,11,8,327,1,999,0,0
36228,42,2,1,0,1449,1,0,11,8,177,1,173,1,0
36229,48,11,0,0,583,1,0,11,8,68,1,999,0,0
36230,37,11,2,0,0,1,0,11,8,125,1,999,0,0
36231,32,5,0,0,1145,1,0,11,8,580,1,350,4,0
36232,24,2,2,0,1,1,0,11,8,79,2,999,0,0
36233,40,2,1,0,-438,0,0,11,8,1017,1,999,0,1
36234,41,1,1,0,1395,1,1,11,8,85,1,308,2,0
36235,29,8,2,0,31,1,0,11,8,82,1,369,3,0
36236,36,3,1,0,0,1,0,11,8,187,1,174,1,0
36237,55,5,0,0,0,1,0,11,8,29,3,999,0,0
36238,45,2,0,0,102,1,0,11,8,282,1,999,0,0
36239,34,8,2,0,-701,1,0,11,8,610,2,999,0,1
36240,44,5,1,0,-1636,1,1,11,8,257,1,999,0,0
36241,29,2,1,0,415,1,0,11,8,128,3,999,0,0
36242,36,10,2,0,1615,1,0,11,8,622,1,999,0,0
36243,42,1,1,0,1450,0,0,11,8,489,2,174,1,0
36244,47,3,1,0,0,1,0,11,8,70,8,339,6,0
36245,37,5,1,0,293,1,0,11,8,304,1,349,4,0
36246,39,7,1,0,266,0,0,11,8,102,2,999,0,0
36247,29,10,2,0,910,1,0,11,8,278,1,999,0,0
36248,34,1,2,0,0,1,0,11,8,66,1,301,3,0
36249,44,5,1,0,0,1,0,11,8,78,2,264,3,0
36250,42,10,1,0,613,1,0,11,8,432,2,999,0,0
36251,41,11,1,0,101,1,0,11,8,275,1,999,0,0
36252,42,10,1,0,679,1,0,11,8,146,2,999,0,0
36253,35,2,1,0,245,1,0,11,8,134,2,370,1,0
36254,45,2,1,0,503,1,0,11,8,313,1,369,2,0
36255,46,10,1,0,1740,1,0,11,8,333,1,999,0,0
36256,39,4,1,0,-106,1,1,11,8,1114,2,999,0,0
36257,40,8,1,0,51,1,0,11,8,50,1,999,0,0
36258,37,1,2,0,20,1,0,11,8,207,1,370,1,0
36259,32,8,2,0,-23,0,0,11,8,185,1,305,1,0
36260,38,3,2,0,154,1,0,11,8,197,1,999,0,0
36261,34,8,2,0,-374,1,0,11,8,672,1,999,0,1
36262,37,2,1,0,223,1,0,11,8,552,2,301,2,0
36263,33,2,1,0,2366,1,0,11,8,249,1,356,2,0
36264,57,8,1,0,5486,1,0,11,8,86,7,285,3,0
36265,52,2,2,0,201,1,0,11,8,412,1,301,3,0
36266,39,8,1,0,93,1,0,11,8,72,4,999,0,0
36267,39,2,1,0,1506,1,0,11,8,299,2,999,0,0
36268,50,1,1,0,326,1,0,11,8,124,1,369,2,0
36269,26,5,1,0,5,1,0,11,8,251,1,304,2,0
36270,37,1,2,0,-17,1,0,11,8,400,2,340,2,0
36271,33,5,0,0,-255,1,1,11,8,82,9,306,1,0
36272,52,8,0,0,36,1,1,11,8,930,1,999,0,1
36273,37,2,1,0,771,1,0,11,8,262,2,367,4,0
36274,27,2,2,0,100,1,0,11,8,177,4,367,1,0
36275,52,8,1,0,-178,1,1,11,8,124,2,347,1,0
36276,31,7,1,0,2153,1,0,11,8,239,3,172,1,0
36277,59,7,1,0,0,1,0,11,8,89,1,999,0,0
36278,44,5,1,0,491,1,1,11,8,40,4,999,0,0
36279,53,2,1,0,-102,1,0,11,8,52,2,999,0,0
36280,58,11,1,0,3867,1,0,11,8,159,1,364,2,0
36281,50,1,0,0,-458,1,0,11,8,294,2,999,0,0
36282,55,5,0,0,8044,1,0,11,8,175,5,333,19,0
36283,32,2,0,0,-15,1,1,11,8,132,3,999,0,0
36284,51,2,1,0,581,1,0,11,8,282,1,999,0,0
36285,21,9,2,0,398,1,0,11,8,295,3,999,0,0
36286,56,7,0,0,966,1,0,11,8,505,2,999,0,0
36287,36,5,2,0,1400,1,0,11,8,608,3,999,0,1
36288,58,8,1,0,1301,1,0,11,8,261,1,286,2,0
36289,52,8,1,0,540,1,0,11,8,154,2,340,2,0
36290,35,8,1,0,-315,1,0,11,8,330,2,368,2,0
36291,38,5,1,0,-120,1,0,11,8,148,1,367,2,0
36292,43,1,2,0,426,1,0,11,8,76,2,304,2,0
36293,45,2,1,0,456,1,0,11,8,255,1,999,0,0
36294,41,4,1,0,81,1,0,11,8,193,1,999,0,0
36295,46,1,1,0,186,1,0,11,8,643,2,999,0,0
36296,32,7,2,0,-616,1,0,11,8,74,1,999,0,0
36297,38,8,1,0,5293,1,0,11,8,475,1,171,6,1
36298,33,2,0,0,142,1,0,11,8,41,2,300,5,0
36299,58,5,2,0,2,1,0,11,8,168,3,999,0,0
36300,28,3,1,0,4064,0,1,11,8,93,2,999,0,0
36301,44,2,1,0,976,1,0,11,8,164,2,999,0,0
36302,50,3,1,0,199,0,0,11,8,228,2,363,2,0
36303,30,1,1,0,11,1,0,11,8,157,1,999,0,0
36304,44,8,1,0,0,1,1,11,8,161,1,999,0,0
36305,36,2,2,0,151,1,0,11,8,327,1,999,0,0
36306,39,10,1,0,381,1,0,11,8,758,1,347,2,0
36307,49,2,1,0,0,1,0,11,8,52,1,999,0,0
36308,35,2,2,0,0,1,0,11,8,371,1,305,1,0
36309,32,2,2,0,-84,1,0,11,8,426,1,999,0,0
36310,32,8,2,0,101,1,0,11,8,369,1,999,0,0
36311,43,8,1,0,216,1,1,11,8,129,1,999,0,0
36312,42,1,2,0,1453,1,0,11,8,264,1,999,0,0
36313,41,8,0,0,727,1,0,11,8,246,1,999,0,0
36314,44,5,1,0,254,1,1,11,8,145,2,300,3,0
36315,52,8,2,0,0,1,0,11,8,329,2,999,0,0
36316,30,5,1,0,740,1,1,11,8,242,3,341,1,0
36317,35,2,1,0,-367,1,0,11,8,77,1,350,1,0
36318,56,6,1,0,102,1,0,11,8,267,1,369,1,0
36319,40,1,1,0,1011,1,0,11,8,160,2,999,0,0
36320,37,8,1,0,812,1,1,11,8,184,2,999,0,0
36321,46,1,2,0,306,1,0,11,8,289,5,999,0,0
36322,44,2,1,0,1071,1,0,11,8,143,3,357,1,0
36323,37,1,0,0,246,1,0,11,8,288,1,360,2,0
36324,41,8,1,0,1319,1,0,11,8,305,1,999,0,0
36325,33,1,0,0,-331,1,1,11,8,186,2,350,3,0
36326,38,5,0,0,2064,1,0,11,8,296,1,999,0,0
36327,42,2,1,0,352,1,0,11,8,79,3,999,0,0
36328,47,10,1,0,1571,1,0,11,8,261,1,369,2,0
36329,36,2,1,0,779,1,0,11,8,240,1,999,0,0
36330,40,8,1,0,695,1,0,11,8,270,1,348,10,0
36331,34,2,2,0,213,1,0,11,8,47,1,343,2,0
36332,34,2,1,0,333,1,1,11,8,63,1,999,0,0
36333,38,2,1,0,759,1,0,11,8,57,1,999,0,0
36334,43,2,1,0,1579,1,0,11,8,176,1,284,4,0
36335,36,2,0,0,-523,1,1,11,8,193,1,333,17,0
36336,53,2,0,0,640,1,0,11,8,321,2,999,0,0
36337,34,2,1,0,-29,1,0,11,8,200,2,364,2,0
36338,37,2,1,0,83,1,0,11,8,161,1,999,0,0
36339,39,8,1,0,1005,1,1,11,8,204,1,336,2,0
36340,28,10,1,0,448,1,0,11,8,188,2,346,3,0
36341,30,1,1,0,692,1,0,11,8,290,1,999,0,0
36342,46,2,1,0,-27,1,0,11,8,254,1,999,0,0
36343,48,2,1,0,7985,1,0,11,8,232,2,347,1,0
36344,36,2,0,1,0,1,0,11,8,97,2,305,1,0
36345,57,10,1,0,124,1,0,11,8,296,1,287,12,0
36346,25,7,2,0,931,1,0,11,8,263,2,348,4,0
36347,34,1,1,0,580,1,1,11,8,228,1,999,0,0
36348,41,2,1,0,926,1,0,11,8,306,2,347,1,0
36349,38,2,2,0,328,1,0,11,8,776,4,349,1,0
36350,42,2,1,0,3068,1,1,11,8,429,2,999,0,0
36351,39,8,1,0,-495,1,1,11,8,51,6,999,0,0
36352,34,1,2,0,395,1,0,11,8,150,2,364,8,0
36353,39,2,0,0,0,1,0,11,8,275,2,307,1,0
36354,34,1,1,0,148,1,0,11,8,160,2,999,0,0
36355,38,8,1,0,0,1,1,11,8,125,2,304,2,0
36356,38,8,1,0,3039,1,1,11,8,146,2,999,0,0
36357,50,3,1,0,533,1,0,11,8,171,2,999,0,0
36358,29,2,2,0,558,1,0,11,8,142,1,999,0,0
36359,48,3,1,0,0,1,0,11,8,430,3,999,0,0
36360,50,2,1,0,1400,1,0,11,8,189,1,999,0,0
36361,57,6,0,0,66,1,0,11,8,798,2,999,0,0
36362,45,8,1,0,462,1,0,11,8,65,2,999,0,0
36363,48,2,1,0,643,1,0,11,8,66,4,173,7,0
36364,42,2,1,1,-204,1,0,11,8,34,1,361,7,0
36365,29,2,1,0,195,1,0,11,8,333,1,999,0,0
36366,44,2,0,0,370,1,0,11,8,128,1,369,1,0
36367,54,5,1,0,397,1,0,11,8,102,1,999,0,0
36368,33,5,2,0,48,1,0,11,8,400,1,173,5,0
36369,37,2,1,0,622,1,0,11,8,175,1,999,0,0
36370,38,3,1,0,946,1,0,11,8,69,1,999,0,0
36371,39,10,1,0,626,1,0,11,8,126,2,999,0,0
36372,37,10,1,0,1653,1,1,11,8,285,2,349,10,0
36373,33,8,2,0,-530,1,1,11,8,168,5,999,0,0
36374,57,10,0,0,99,1,0,11,8,133,2,370,2,0
36375,39,10,1,0,27,1,0,11,8,147,3,342,4,0
36376,38,2,1,0,1370,1,0,11,8,472,2,999,0,0
36377,42,2,0,0,498,1,0,11,8,173,2,999,0,0
36378,44,2,1,0,-420,1,0,11,8,220,2,999,0,0
